Year,Make,Model,FCCid,Frequency,Modulation,Exploit,ExploitSource,Chipset
2016,Mazda,MX-5 Miata,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2016,Mitsubishi,Lancer,OUC644M-KEY-N,315,FSK,,,
2016,Mitsubishi,Outlander,OUC644M-KEY-N,315,FSK,,,
2016,Mitsubishi,Outlander Sport,OUC644M-KEY-N,315,FSK,,,
2016,Nissan,370Z,KR55WK49622,315,FSK,,,
2016,Nissan,Altima,KR5S180144014,433.92,FSK,,,
2016,Nissan,Frontier,CWTWB1U821,315,ASK,,,
2016,Nissan,Juke,CWTWB1U808,314.975,FSK,,,
2016,Nissan,Leaf,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2016,Nissan,Maxima,KR5S180144014,433.92,FSK,,,
2016,Nissan,Murano,KR5S180144014,433.92,FSK,,,
2016,Nissan,NV,CWTWB1U821,315,ASK,,,
2016,Nissan,Pathfinder,KR5S180144014,433.92,FSK,,,
2016,Nissan,Quest,CWTWB1U789,314.975,FSK,,,
2016,Nissan,Quest,CWTWB1U808,314.975,FSK,,,
2016,Nissan,Quest,CWTWB1U818,314.975,FSK,,,
2016,Nissan,Rogue,CWTWB1G767,433.92,FSK,,,
2016,Nissan,Rogue,KR5S180144106,433.92,FSK,,,
2016,Nissan,Sentra,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2016,Nissan,Sentra,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2016,Nissan,Titan,CWTWB1U821,315,ASK,,,
2016,Nissan,Titan,KR5S180144014,433.92,FSK,,,
2016,Nissan,Versa,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2016,Nissan,Versa,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2016,Nissan,Versa Note,CWTWB1U808,314.975,FSK,,,
2016,Scion,iA,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2016,Subaru,BRZ,HYQ14AHC,314.35,FSK,,,
2016,Subaru,Forester,CWTWB1U811,315,ASK,,,
2016,Subaru,Forester,CWTWBU766,433.92,ASK,,,
2016,Subaru,Forester,HYQ14AHC,314.35,FSK,,,
2016,Subaru,Impreza,CWTWB1U811,315,ASK,,,
2016,Subaru,Impreza,CWTWBU766,433.92,ASK,,,
2016,Subaru,Impreza,HYQ14AHC,314.35,FSK,,,
2016,Subaru,Legacy,CWTWB1U811,315,ASK,,,
2016,Subaru,Legacy,HYQ14AHC,314.35,FSK,,,
2016,Subaru,Outback,CWTWB1U811,315,ASK,,,
2016,Subaru,Outback,HYQ14AHC,314.35,FSK,,,
2016,Subaru,STI,CWTWBU766,433.92,ASK,,,
2016,Subaru,STI,HYQ14AHC,314.35,FSK,,,
2016,Subaru,WRX,CWTWB1U811,315,ASK,,,
2016,Subaru,WRX,CWTWBU766,433.92,ASK,,,
2016,Subaru,WRX,HYQ14AHC,314.35,FSK,,,
2016,Subaru,XV Crosstrek,CWTWB1U811,315,ASK,,,
2016,Subaru,XV Crosstrek,CWTWBU766,433.92,ASK,,,
2016,Subaru,XV Crosstrek,HYQ14AHC,314.35,FSK,,,
2016,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2016,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2016,Toyota,Avalon,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Camry,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Camry,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ12BEL,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Highlander,GQ4-52T,312.1/314.35,FSK,,,
2016,Toyota,Highlander Limited,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Land Cruiser,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Prius,HYQ14ACX,314.35,FSK,,,
2016,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2016,Toyota,RAV4,GQ4-52T,312.1/314.35,FSK,,,
2016,Toyota,RAV4,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,RAV4,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Sequoia,GQ43VT20T,315,ASK,,,
2016,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2016,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2016,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2016,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2016,Toyota,Venza,GQ4-29T,315,ASK,,,
2016,Toyota,Venza,HYQ14ACX,314.35,FSK,,,
2017,Acura,ILX,KR580399900,924/924.6,FSK,,,
2017,Acura,ILX,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Acura,MDX,KR580399900,924/924.6,FSK,,,
2017,Acura,MDX,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Acura,RDX,KR580399900,924/924.6,FSK,,,
2017,Acura,RDX,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Acura,RLX,KR580399900,924/924.6,FSK,,,
2017,Acura,RLX,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Acura,TLX,KR580399900,924/924.6,FSK,,,
2017,Acura,TLX,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Buick,Cascada,OHT01060512,315,ASK,,,
2017,Buick,Enclave,OUC60270 / OUC60221,315,ASK,,,
2017,Buick,Encore,HYQ4AA,314.9,ASK/FSK,,,
2017,Buick,Encore,OHT01060512,315,ASK,,,
2017,Buick,Envision,HYQ4AA,314.9,ASK/FSK,,,
2017,Buick,LaCrosse,HYQ4EA,433.92,ASK/FSK,,,
2017,Buick,Regal,OHT01060512,315,ASK,,,
2017,Buick,Verano,OHT01060512,315,ASK,,,
2017,Cadillac,ATS,HYQ2AB,314.9,ASK/FSK,,,
2017,Cadillac,CT6,HYQ2EB,433.92,ASK/FSK,,,
2017,Cadillac,CTS,HYQ2AB,314.9,ASK/FSK,,,
2017,Cadillac,Escalade,HYQ2AB,314.9,ASK/FSK,,,
2017,Cadillac,XT5,HYQ2EB,433.92,ASK/FSK,,,
2017,Cadillac,XTS,HYQ2AB,314.9,ASK/FSK,,,
2017,Chevrolet,Bolt,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,Camaro,HYQ4EA,433.92,ASK/FSK,,,
2017,Chevrolet,Colorado,M3N-32337100,314.9,ASK,,,
2017,Chevrolet,Corvette,NBGGD9C04,noRecord,XXX,,,
2017,Chevrolet,Cruze,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,Cruze,HYQ4EA,433.92,ASK/FSK,,,
2017,Chevrolet,Cruze,LXP-T004 (XL8 Model),433.92,ASK,,LXP-T003 uses 314.9,
2017,Chevrolet,Cruze XL8,HYQ4EA,433.92,ASK/FSK,,,
2017,Chevrolet,Equinox,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,Equinox,OHT01060512,315,ASK,,,
2017,Chevrolet,Express,OUC60270 / OUC60221,315,ASK,,,
2017,Chevrolet,Impala,OHT01060512,315,ASK,,,
2017,Chevrolet,Malibu,HYQ4EA,433.92,ASK/FSK,,,
2017,Chevrolet,Savana,OUC60270 / OUC60221,315,ASK,,,
2017,Chevrolet,Silverado,M3N-32337100,314.9,ASK,,,
2017,Chevrolet,Sonic,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,Sonic,OHT01060512,315,ASK,,,
2017,Chevrolet,Spark,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,SS,OHT01060512,315,ASK,,,
2017,Chevrolet,Suburban,HYQ1AA,314.9,ASK/FSK,,,
2017,Chevrolet,Suburban,M3N-32337100,314.9,ASK,,,
2017,Chevrolet,Tahoe,HYQ1AA,314.9,ASK/FSK,,,
2017,Chevrolet,Tahoe,M3N-32337100,314.9,ASK,,,
2017,Chevrolet,Traverse,OUC60270 / OUC60221,315,ASK,,,
2017,Chevrolet,Trax,HYQ4AA,314.9,ASK/FSK,,,
2017,Chevrolet,Volt,HYQ4AA,314.9,ASK/FSK,,,
2017,Chrysler,200,M3N-40821302,433.92,ASK,,,
2017,Chrysler,300,M3N-40821302,433.92,ASK,,,
2017,Chrysler,Pacifica,M3N-97395900,433.92,ASK/FSK,,,
2017,Dodge,Caravan,IYZ-C01C,433.92,ASK/FSK,,,
2017,Dodge,Challenger,M3N-40821302,433.92,ASK,,,
2017,Dodge,Charger,M3N-40821302,433.92,ASK,,,
2017,Dodge,Dart,M3N32297100,433.92,ASK,,,
2017,Dodge,Durango,M3N-40821302,433.92,ASK,,,
2017,Dodge,Grand Caravan,IYZ-C01C,433.92,ASK/FSK,,,
2017,Dodge,Journey,M3N-40821302,433.92,ASK,,,
2017,Dodge,Ram 1500,GQ4-53T,433.92,ASK,,,
2017,Dodge,Ram,GQ4-53T,433.92,ASK,,,
2017,Dodge,Ram,GQ4-54T,433.92,ASK,,,
2017,Ford,C-Max,KR55WK48801,433.589/434.251,FSK,,,
2017,Ford,C-Max,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,C-Max,OUCD6000022,315,ASK,,,
2017,Ford,Edge,M3N-A2C31243300,902.375/903.425,FSK,,,
2017,Ford,Edge,M3N-A2C31243800,314.95,ASK/FSK,,,
2017,Ford,Edge,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,Edge,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,Edge ST,M3N-A2C931426,902.375/903.425,FSK,,,
2017,Ford,Escape,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,Escape,OUCD6000022,315,ASK,,,
2017,Ford,Expedition,CWTWB1U793,315,ASK,,,
2017,Ford,Expedition,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,Explorer,M3N-A2C31243300,902.375/903.425,FSK,,,
2017,Ford,Explorer,M3N-A2C31243800,314.95,ASK/FSK,,,
2017,Ford,Explorer,N5F-A08TAA,314.95,ASK,,,
2017,Ford,F150,M3N-A2C31243300,902.375/903.425,FSK,,,
2017,Ford,F150,M3N-A2C31243800,314.95,ASK/FSK,,,
2017,Ford,F150,N5F-A08TAA,314.95,ASK,,,
2017,Ford,F150,N5F-A08TDA,902.375/903.425,FSK,,,
2017,Ford,F250,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,F250,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,F250,N5F-A08TAA,314.95,ASK,,,
2017,Ford,F350,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,F350,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,F350,N5F-A08TAA,314.95,ASK,,,
2017,Ford,F450,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,F450,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,F550,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,F550,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,F650,CWTWB1U793,315,ASK,,,
2017,Ford,F750,CWTWB1U793,315,ASK,,,
2017,Ford,Fiesta,CWTWB1U793,315,ASK,,,
2017,Ford,Fiesta,KR55WK47899,315,ASK,,,
2017,Ford,Fiesta,KR55WK48801,433.589/434.251,FSK,,,
2017,Ford,Flex,CWTWB1U793,315,ASK,,,
2017,Ford,Flex,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,Focus,KR55WK48801,433.589/434.251,FSK,,,
2017,Ford,Focus,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,Focus,OUCD6000022,315,ASK,,,
2017,Ford,Fusion,M3N-A2C93142300,314.95,FSK,,,
2017,Ford,Fusion,M3N-A2C93142600,902.375/903.425,FSK,,,
2017,Ford,Mustang,M3N-A2C31243300,902.375/903.425,FSK,,,
2017,Ford,Mustang,M3N-A2C31243800,314.95,ASK/FSK,,,
2017,Ford,Taurus,CWTWB1U793,315,ASK,,,
2017,Ford,Taurus,M3N5WY8609,315,ASK/FSK,,,
2017,Ford,Transit Connect,OUCD6000022,315,ASK,,,
2017,Ford,Transit,OUCD6000022,315,ASK,,,
2017,GMC,Acadia,HYQ1EA,433.92,ASK/FSK,,,
2017,GMC,Acadia,OUC60270 / OUC60221,315,ASK,,,
2017,GMC,Canyon,M3N-32337100,314.9,ASK,,,
2017,GMC,Canyon,M3N32337100,314.9,ASK,,,
2017,GMC,Savana,OUC60270 / OUC60221,315,ASK,,,
2017,GMC,Sierra,M3N-32337100,314.9,ASK,,,
2017,GMC,Sierra,M3N32337100,314.9,ASK,,,
2017,GMC,Yukon,HYQ1AA,314.9,ASK/FSK,,,
2017,Honda,Accord,ACJ932HK1310A,433.92,FSK,,,
2017,Honda,Accord,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2017,Honda,Civic,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,Civic,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,Civic,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2017,Honda,Clarity,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,CR-V,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,CR-V,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2017,Honda,Fit,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Honda,HR-V,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Honda,HR-V,MLBHLIK6-1T,313.85,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2017,Honda,Odyssey,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2017,Honda,Odyssey,N5F-S0084A,313.85,FSK,,,
2017,Honda,Pilot,KR5V2X V41,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,Pilot,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2017,Honda,Ridgeline,A2C97488400,noRecord,XXX,,,
2017,Hyundai,Accent,TQ8RKE-4F14,433.92,FSK,,,
2017,Hyundai,Azera,SY5DMFNA433,433.92,FSK,,,
2017,Hyundai,Elantra GT,OSLOKA-450T (PD),433.92,FSK,,,
2017,Hyundai,Elantra GT,TQ8RKE-3F03,315,FSK,,,
2017,Hyundai,Elantra,OSLOKA-423T,433.92,FSK,,,
2017,Hyundai,Santa Fe,SY5DMFNA04,315,FSK,,,
2017,Hyundai,Santa Fe,SY5DMFNA433,433.92,FSK,,,
2017,Hyundai,Santa Fe,TQ8-RKE-4F31,433.92,FSK,,,
2017,Hyundai,Sonata,CQOFD00120,433.92,FSK,,,
2017,Hyundai,Sonata,TQ8-RKE-4F16,433.92,FSK,,,
2017,Hyundai,Sonata,TQ8-RKE-4F25,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2017,Hyundai,Tucson,TQ8-FOB-4F07,433.92,FSK,Rollback 2 Loose,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,OMRON-MD-015
2017,Hyundai,Tucson,TQ8-FOB-4F11,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2017,Hyundai,Tucson,TQ8-RKE-4F25,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2017,Hyundai,Veloster,SY5HMFNA04,315,FSK,,,
2017,Hyundai,Veloster,SY5IGFGE04,433.92,FSK,,,
2017,Infiniti,Q50,KR5S180144014,433.92,FSK,,,
2017,Infiniti,Q50,KR5S180144204,noRecord,XXX,,,
2017,Infiniti,Q60,KR5S180144014,433.92,FSK,,,
2017,Infiniti,Q60,KR5S180144204,noRecord,XXX,,,
2017,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2017,Infiniti,QX50,KR55WK49622,315,FSK,,,
2017,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2017,Infiniti,QX70,KR55WK49622,315,FSK,,,
2017,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2017,Jeep,Cherokee,GQ4-53T,433.92,ASK,,,
2017,Jeep,Cherokee,GQ4-54T,433.92,ASK,,,
2017,Jeep,Compass,M3N-40821302,433.92,ASK,,,
2017,Jeep,Compass,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2017,Jeep,Grand Cherokee,M3N-40821302,433.92,ASK,,,
2017,Jeep,Grand Cherokee SRT,M3N-40821302,433.92,ASK,,,
2017,Jeep,Patriot,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2017,Jeep,Renegade,M3N-40821302,433.92,ASK,,,
2017,Jeep,Wrangler,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2017,Kia,Cadenza,TQ8-FO8-4F10,433.92,FSK,,typo; should be FOB,
2017,Kia,Forte,OSLOKA-875T (YD),433.92,FSK,Possible Rollback 2 Loose. Similar to OSLOKA-870T. Same chipset,,OMRON MD-011
2017,Kia,K900,SY5KHFNA433,433.92,FSK,,,
2017,Kia,Niro,TQ8-FOB-4F08,433.92,FSK,,,
2017,Kia,Optima,SY5JFFGE04,433.92,FSK,,,
2017,Kia,Optima,SY5JFRGE04,433.92,FSK,,,
2017,Kia,Rio,SY5XMFNA04,315,FSK,,,
2017,Kia,Rio,TQ8-RKE-3F05,315,FSK,,,
2017,Kia,Sedona,SY5YPFGE06,433.92,FSK,,,
2017,Kia,Sedona,TQ8-RKE-4F19,433.92,FSK,,,
2017,Kia,Sedona,TQ8-RKE-4F21,433.92,FSK,,,
2017,Kia,Sorento,OSLOKA-910T,433.92,FSK,,,
2017,Kia,Sorento,TQ8-FOB-4F06,433.92,FSK,,,
2017,Kia,Soul,OSLOKA-875T,433.92,FSK,Possible Rollback 2 Loose. Similar to OSLOKA-870T. Same chipset,,OMRON MD-011
2017,Kia,Soul,OSLOKA-875T (PSD),433.92,FSK,Possible Rollback 2 Loose. Similar to OSLOKA-870T. Same chipset,,OMRON MD-011
2017,Kia,Sportage,TQ8-FOB-4F08,433.92,FSK,,,
2017,Kia,Sportage,TQ8-RKE-4F27,433.92,FSK,,,
2017,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2017,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS300t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS200,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2017,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2017,Lincoln,Continental,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2017,Lincoln,MKC,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2017,Lincoln,MKT,M3N5WY8609,315,ASK/FSK,,,
2017,Lincoln,MKX,M3N-A2C31243300,902.375/903.425,FSK,,,
2017,Lincoln,MKX,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2017,Lincoln,MKZ,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2017,Lincoln,Navigator,M3N5WY8609,315,ASK/FSK,,,
2017,Mazda,3 Hatchback 5 Door,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,3 Hatchback,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mazda,3 Sedan,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mazda,3,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,6,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,CX-3,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,CX-3,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mazda,CX-5,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,CX-5,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mazda,CX-9,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,CX-9,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mazda,MX-5 Miata,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2017,Mazda,MX-5 Miata,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2017,Mitsubishi,Lancer,OUC644M-KEY-N,315,FSK,,,
2017,Mitsubishi,Outlander,OUC644M-KEY-N,315,FSK,,,
2017,Mitsubishi,Outlander Sport,OUC644M-KEY-N,315,FSK,,,
2017,Nissan,370Z,KR55WK49622,315,FSK,,,
2017,Nissan,Altima,KR5S180144014,433.92,FSK,,,
2017,Nissan,Armada,CWTWB1G744,433.92,FSK,,,
2017,Nissan,Armada,CWTWB1U787,433.92,FSK,,,
2017,Nissan,Armada,CWTWB1U825 / CWTWB1U773,noRecord,XXX,,,
2017,Nissan,Frontier,CWTWB1U821,315,ASK,,,
2017,Nissan,Juke,CWTWB1U808,314.975,FSK,,,
2017,Nissan,Leaf,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2017,Nissan,Maxima,KR5S180144014,433.92,FSK,,,
2017,Nissan,Murano,KR5S180144014,433.92,FSK,,,
2017,Nissan,NV,CWTWB1U821,315,ASK,,,
2017,Nissan,Pathfinder,KR5S180144014,433.92,FSK,,,
2017,Nissan,Quest,CWTWB1U789,314.975,FSK,,,
2017,Nissan,Quest,CWTWB1U818,314.975,FSK,,,
2017,Nissan,Rogue,CWTWB1G767,433.92,FSK,,,
2017,Nissan,Rogue,KR5S180144106,433.92,FSK,,,
2017,Nissan,Rogue,KR5S180144106 Continental: S180144109,433.92,FSK,,,
2017,Nissan,Rogue,KR5S180144106 Continental: S180144110,433.92,FSK,,,
2017,Nissan,Sentra,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2017,Nissan,Sentra,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2017,Nissan,Titan,KR5S180144014,433.92,FSK,,,
2017,Nissan,Versa,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2017,Nissan,Versa,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2017,Nissan,Versa Note,CWTWB1U808,314.975,FSK,,,
2017,Subaru,BRZ,HYQ14AHC,314.35,FSK,,,
